idx	model	paradigm	condition	signal	seed	out
111	PatchTST	shift	bucket_p2	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/PatchTST_aug/seed2021/pred.npy
112	PatchTST	shift	bucket_m2	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/PatchTST_aug/seed2022/pred.npy
113	PatchTST	shift	bucket_m1	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/PatchTST_aug/seed2022/pred.npy
114	PatchTST	shift	bucket_p1	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/PatchTST_aug/seed2022/pred.npy
115	PatchTST	shift	bucket_p2	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/PatchTST_aug/seed2022/pred.npy
116	PatchTST	shift	bucket_m2	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/PatchTST_aug/seed2023/pred.npy
117	PatchTST	shift	bucket_m1	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/PatchTST_aug/seed2023/pred.npy
118	PatchTST	shift	bucket_p1	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/PatchTST_aug/seed2023/pred.npy
119	PatchTST	shift	bucket_p2	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/PatchTST_aug/seed2023/pred.npy
120	Linear	shift	bucket_m2	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/Linear_fs5/seed2021/pred.npy
121	Linear	shift	bucket_m1	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/Linear_fs5/seed2021/pred.npy
122	Linear	shift	bucket_p1	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/Linear_fs5/seed2021/pred.npy
123	Linear	shift	bucket_p2	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/Linear_fs5/seed2021/pred.npy
124	Linear	shift	bucket_m2	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/Linear_fs5/seed2022/pred.npy
125	Linear	shift	bucket_m1	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/Linear_fs5/seed2022/pred.npy
126	Linear	shift	bucket_p1	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/Linear_fs5/seed2022/pred.npy
127	Linear	shift	bucket_p2	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/Linear_fs5/seed2022/pred.npy
128	Linear	shift	bucket_m2	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/Linear_fs5/seed2023/pred.npy
129	Linear	shift	bucket_m1	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/Linear_fs5/seed2023/pred.npy
130	Linear	shift	bucket_p1	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/Linear_fs5/seed2023/pred.npy
131	Linear	shift	bucket_p2	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/Linear_fs5/seed2023/pred.npy
132	Linear	shift	bucket_m2	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/Linear_fs5/seed2021/pred.npy
133	Linear	shift	bucket_m1	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/Linear_fs5/seed2021/pred.npy
134	Linear	shift	bucket_p1	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/Linear_fs5/seed2021/pred.npy
135	Linear	shift	bucket_p2	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/Linear_fs5/seed2021/pred.npy
136	Linear	shift	bucket_m2	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/Linear_fs5/seed2022/pred.npy
137	Linear	shift	bucket_m1	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/Linear_fs5/seed2022/pred.npy
138	Linear	shift	bucket_p1	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/Linear_fs5/seed2022/pred.npy
139	Linear	shift	bucket_p2	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/Linear_fs5/seed2022/pred.npy
140	Linear	shift	bucket_m2	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/Linear_fs5/seed2023/pred.npy
141	Linear	shift	bucket_m1	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/Linear_fs5/seed2023/pred.npy
142	Linear	shift	bucket_p1	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/Linear_fs5/seed2023/pred.npy
143	Linear	shift	bucket_p2	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/Linear_fs5/seed2023/pred.npy
144	DLinear	shift	bucket_m2	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/DLinear_fs5/seed2021/pred.npy
145	DLinear	shift	bucket_m1	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/DLinear_fs5/seed2021/pred.npy
146	DLinear	shift	bucket_p1	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/DLinear_fs5/seed2021/pred.npy
147	DLinear	shift	bucket_p2	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/DLinear_fs5/seed2021/pred.npy
148	DLinear	shift	bucket_m2	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/DLinear_fs5/seed2022/pred.npy
149	DLinear	shift	bucket_m1	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/DLinear_fs5/seed2022/pred.npy
150	DLinear	shift	bucket_p1	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/DLinear_fs5/seed2022/pred.npy
151	DLinear	shift	bucket_p2	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/DLinear_fs5/seed2022/pred.npy
152	DLinear	shift	bucket_m2	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/DLinear_fs5/seed2023/pred.npy
153	DLinear	shift	bucket_m1	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/DLinear_fs5/seed2023/pred.npy
154	DLinear	shift	bucket_p1	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/DLinear_fs5/seed2023/pred.npy
155	DLinear	shift	bucket_p2	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/DLinear_fs5/seed2023/pred.npy
156	DLinear	shift	bucket_m2	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/DLinear_fs5/seed2021/pred.npy
157	DLinear	shift	bucket_m1	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/DLinear_fs5/seed2021/pred.npy
158	DLinear	shift	bucket_p1	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/DLinear_fs5/seed2021/pred.npy
159	DLinear	shift	bucket_p2	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/DLinear_fs5/seed2021/pred.npy
160	DLinear	shift	bucket_m2	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/DLinear_fs5/seed2022/pred.npy
161	DLinear	shift	bucket_m1	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/DLinear_fs5/seed2022/pred.npy
162	DLinear	shift	bucket_p1	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/DLinear_fs5/seed2022/pred.npy
163	DLinear	shift	bucket_p2	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/DLinear_fs5/seed2022/pred.npy
164	DLinear	shift	bucket_m2	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/DLinear_fs5/seed2023/pred.npy
165	DLinear	shift	bucket_m1	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/DLinear_fs5/seed2023/pred.npy
166	DLinear	shift	bucket_p1	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/DLinear_fs5/seed2023/pred.npy
167	DLinear	shift	bucket_p2	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/DLinear_fs5/seed2023/pred.npy
168	Transformer	shift	bucket_m2	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/Transformer_fs5/seed2021/pred.npy
169	Transformer	shift	bucket_m1	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/Transformer_fs5/seed2021/pred.npy
170	Transformer	shift	bucket_p1	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/Transformer_fs5/seed2021/pred.npy
171	Transformer	shift	bucket_p2	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/Transformer_fs5/seed2021/pred.npy
172	Transformer	shift	bucket_m2	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/Transformer_fs5/seed2022/pred.npy
173	Transformer	shift	bucket_m1	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/Transformer_fs5/seed2022/pred.npy
174	Transformer	shift	bucket_p1	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/Transformer_fs5/seed2022/pred.npy
175	Transformer	shift	bucket_p2	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/Transformer_fs5/seed2022/pred.npy
176	Transformer	shift	bucket_m2	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/Transformer_fs5/seed2023/pred.npy
177	Transformer	shift	bucket_m1	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/Transformer_fs5/seed2023/pred.npy
178	Transformer	shift	bucket_p1	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/Transformer_fs5/seed2023/pred.npy
179	Transformer	shift	bucket_p2	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/Transformer_fs5/seed2023/pred.npy
180	Transformer	shift	bucket_m2	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/Transformer_fs5/seed2021/pred.npy
181	Transformer	shift	bucket_m1	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/Transformer_fs5/seed2021/pred.npy
182	Transformer	shift	bucket_p1	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/Transformer_fs5/seed2021/pred.npy
183	Transformer	shift	bucket_p2	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/Transformer_fs5/seed2021/pred.npy
184	Transformer	shift	bucket_m2	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/Transformer_fs5/seed2022/pred.npy
185	Transformer	shift	bucket_m1	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/Transformer_fs5/seed2022/pred.npy
186	Transformer	shift	bucket_p1	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/Transformer_fs5/seed2022/pred.npy
187	Transformer	shift	bucket_p2	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/Transformer_fs5/seed2022/pred.npy
188	Transformer	shift	bucket_m2	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/Transformer_fs5/seed2023/pred.npy
189	Transformer	shift	bucket_m1	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/Transformer_fs5/seed2023/pred.npy
190	Transformer	shift	bucket_p1	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/Transformer_fs5/seed2023/pred.npy
191	Transformer	shift	bucket_p2	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/Transformer_fs5/seed2023/pred.npy
192	ModernTCN	shift	bucket_m2	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/ModernTCN_fs5/seed2021/pred.npy
193	ModernTCN	shift	bucket_m1	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/ModernTCN_fs5/seed2021/pred.npy
194	ModernTCN	shift	bucket_p1	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/ModernTCN_fs5/seed2021/pred.npy
195	ModernTCN	shift	bucket_p2	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/ModernTCN_fs5/seed2021/pred.npy
196	ModernTCN	shift	bucket_m2	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/ModernTCN_fs5/seed2022/pred.npy
197	ModernTCN	shift	bucket_m1	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/ModernTCN_fs5/seed2022/pred.npy
198	ModernTCN	shift	bucket_p1	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/ModernTCN_fs5/seed2022/pred.npy
199	ModernTCN	shift	bucket_p2	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/ModernTCN_fs5/seed2022/pred.npy
200	ModernTCN	shift	bucket_m2	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/ModernTCN_fs5/seed2023/pred.npy
201	ModernTCN	shift	bucket_m1	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/ModernTCN_fs5/seed2023/pred.npy
202	ModernTCN	shift	bucket_p1	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/ModernTCN_fs5/seed2023/pred.npy
203	ModernTCN	shift	bucket_p2	Single_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/ModernTCN_fs5/seed2023/pred.npy
204	ModernTCN	shift	bucket_m2	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/ModernTCN_fs5/seed2021/pred.npy
205	ModernTCN	shift	bucket_m1	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/ModernTCN_fs5/seed2021/pred.npy
206	ModernTCN	shift	bucket_p1	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/ModernTCN_fs5/seed2021/pred.npy
207	ModernTCN	shift	bucket_p2	Dual_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/ModernTCN_fs5/seed2021/pred.npy
208	ModernTCN	shift	bucket_m2	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/ModernTCN_fs5/seed2022/pred.npy
209	ModernTCN	shift	bucket_m1	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/ModernTCN_fs5/seed2022/pred.npy
210	ModernTCN	shift	bucket_p1	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/ModernTCN_fs5/seed2022/pred.npy
211	ModernTCN	shift	bucket_p2	Dual_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/ModernTCN_fs5/seed2022/pred.npy
212	ModernTCN	shift	bucket_m2	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Dual_Phase_Modulation/ModernTCN_fs5/seed2023/pred.npy
213	ModernTCN	shift	bucket_m1	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Dual_Phase_Modulation/ModernTCN_fs5/seed2023/pred.npy
214	ModernTCN	shift	bucket_p1	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Dual_Phase_Modulation/ModernTCN_fs5/seed2023/pred.npy
215	ModernTCN	shift	bucket_p2	Dual_Phase_Modulation	2023	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Dual_Phase_Modulation/ModernTCN_fs5/seed2023/pred.npy
216	PatchTST	shift	bucket_m2	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/PatchTST_fs5/seed2021/pred.npy
217	PatchTST	shift	bucket_m1	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/PatchTST_fs5/seed2021/pred.npy
218	PatchTST	shift	bucket_p1	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p1/Single_Phase_Modulation/PatchTST_fs5/seed2021/pred.npy
219	PatchTST	shift	bucket_p2	Single_Phase_Modulation	2021	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_p2/Single_Phase_Modulation/PatchTST_fs5/seed2021/pred.npy
220	PatchTST	shift	bucket_m2	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m2/Single_Phase_Modulation/PatchTST_fs5/seed2022/pred.npy
221	PatchTST	shift	bucket_m1	Single_Phase_Modulation	2022	/uufs/sci.utah.edu/projects/medvic-lab/Rakib/Time_Series/TimeSynth_runs/revision/results/shift__bucket_m1/Single_Phase_Modulation/PatchTST_fs5/seed2022/pred.npy
